composition,gfa
Ti3Al4Cu3,False
Ti3Al5Cu2,False
Ti3Al6Cu,False
Ti3Al7,False
Ti3Al7Cu10,True
Ti3Al9Cu8,False
Ti3AlCu,False
Ti3AlCu6,True
Ti3AlNi,True
Ti3Be2,True
Ti3Co17B5,True
Ti3Cu17,False
Ti3Cu2,True
Ti3Cu2Ni5,False
Ti3Cu3Ni4,False
Ti3Cu4Ni3,True
Ti3Cu5Ni2,True
Ti3Cu6Ni,True
Ti3Cu7,True
Ti3CuNi,True
Ti3CuNi6,False
Ti3Nb14Si3,True
Ti3Ni,False
Ti3Ni13P4,True
Ti3Ni2,True
Ti3Ni7,False
Ti3Ni77P20,True
Ti3NiP,True
Ti3Si,False
Ti3Si17,True
Ti3Si2Ni5,False
Ti3Si3Ni4,False
Ti3Si4Ni3,False
Ti3SiNi,False
Ti3VSi,False
Ti4(AlCu)3,False
Ti4(CuNi)3,True
Ti4(SiNi)3,False
Ti40.9Nb5Cu54.1,True
Ti40Al43Ni17,True
Ti40Nb47Si13,False
Ti41Al59,True
Ti42(AlNi)29,True
Ti42.6Nb1Cu56.4,True
Ti42Al23Ni35,True
Ti42Al51Ni7,True
Ti42NbCu57,True
Ti43Al57,True
Ti45Al36Ni19,True
Ti48Al45Ni7,True
Ti4Al,False
Ti4Al10Ni11,True
Ti4Al21,False
Ti4Al5Cu,False
Ti4Al5Cu11,True
Ti4Al7Cu9,False
Ti4Al9Cu7,False
Ti4AlCu5,True
Ti4Be,False
Ti4Co16B5,True
Ti4Co35B11,True
Ti4Co37B9,True
Ti4Cu,False
Ti4Cu5Ni,True
Ti4CuNi5,False
Ti4Nb13Si3,True
Ti4Ni,False
Ti4Ni21,False
Ti4Si,True
Ti4Si5Ni16,True
Ti4SiNi5,True
Ti5(AlCu4)3,True
Ti5(Nb4Si)3,True
Ti5.9Al94.1,False
Ti50Cu13Ni37,False
Ti51Al15Cu34,True
Ti52.5Nb30Si17.5,True
Ti57.5Nb25Si17.5,True
Ti57Al5Cu38,True
Ti57Be43,False
Ti57Nb30Si13,False
Ti58(Al5Ni)7,True
Ti59Be41,True
Ti5Al2Cu3,True
Ti5Al2Ni3,True
Ti5Al3Cu2,False
Ti5Al41Ni54,False
Ti5Al4Cu,False
Ti5Al54Ni41,False
Ti5Al7Cu8,False
Ti5AlNi4,True
Ti5Be4Si,False
Ti5Co17B3,True
Ti5Cu2Ni3,True
Ti5Cu3Ni2,True
Ti5Cu4Ni,True
Ti5CuNi4,False
Ti5FeCu4,True
Ti5Nb3Si2,False
Ti5Si2Ni3,True
Ti5SiNi4,True
Ti6(Co3B)11,True
Ti6(CuNi)7,False
Ti61Be39,True
Ti61Cu16Ni23,True
Ti62.5Be37.5,True
Ti63Be37,True
Ti67.5Nb15Si17.5,True
Ti67Ni33,True
Ti6Al3Cu,False
Ti6Al9Ni5,True
Ti6AlCu3,True
Ti6AlNi3,True
Ti6Be3Si,False
Ti6Co35B9,True
Ti6Cu3Ni,True
Ti6CuNi3,True
Ti6Nb11Si3,True
Ti6Nb3Si,False
Ti6SiNi3,True
Ti7Al11Cu2,False
Ti7Al12Cu,False
Ti7Al13,False
Ti7Al2Cu,False
Ti7Al3,False
Ti7Al3Cu10,True
Ti7Al9Cu4,False
Ti7AlCu12,True
Ti7AlCu2,False
Ti7Be2Si,True
Ti7Be3,False
Ti7Co2B,True
Ti7Cu2Ni,True
Ti7Cu3,False
Ti7CuNi2,True
Ti7Fe2B,True
Ti7Fe82B11,True
Ti7Fe83B10,True
Ti7Nb10Si3,True
Ti7Nb2Si,False
Ti7Ni13,False
Ti7Ni18,False
Ti7Ni2B,True
Ti7Ni3,True
Ti7Si2Ni,False
Ti7SiNi2,True
Ti7V2Si,False
Ti7VSi2,True
Ti8(Co11B3)3,True
Ti8(Nb3Si)3,True
Ti8(SiNi3)3,True
Ti87Si13,True
Ti8Al17,True
Ti8Al5Cu7,True
Ti8Al5Ni7,True
Ti8AlCu,False
Ti8AlCu11,True
Ti8Co31B11,True
Ti8CuNi,False
Ti8FeCu11,True
Ti8NbSi,False
Ti8Ni17,True
Ti8P19Pd73,True
Ti8Si5Ni12,True
Ti8SiNi,True
Ti8SiNi11,True
Ti9Al,False
Ti9Al10Cu,False
Ti9Al11,False
Ti9Al2Ni9,False
Ti9Al3Cu8,True
Ti9Al4Cu7,True
Ti9Al5Cu6,False
Ti9Al5Ni6,True
Ti9Al6Ni5,True
Ti9Al9Cu2,False
Ti9Al9Ni7,True
Ti9AlCu10,True
Ti9AlNi10,False
Ti9Be,False
Ti9Cu,False
Ti9Cu11,True
Ti9Cu9Ni2,True
Ti9Nb8Si3,True
Ti9Ni,False
Ti9Ni11,False
Ti9Si,False
Ti9Si2Ni9,False
Ti9Si3Ni8,True
Ti9Si4Ni7,True
Ti9SiNi10,False
Ti9V8Si3,True
TiAl10Cu9,True
TiAl11Cu8,True
TiAl12Cu7,False
TiAl2Cu7,False
TiAl2Ni,True
TiAl3Cu,False
TiAl4,False
TiAl4Cu5,True
TiAl4Ni5,False
TiAl5Cu4,True
TiAl9,False
TiAlCu2,True
TiAlCu3,True
TiBe,False
TiCo19B5,True
TiCu,True
TiCu2Ni7,False
TiCu3,True
TiCu4,False
TiCu5Ni4,False
TiCu7Ni2,False
TiCu8Ni,False
TiCu9,False
TiCuNi3,False
TiCuNi8,False
TiFe15B4,True
TiFe19B5,True
TiNb16Si3,True
TiNb2Si,False
TiNi,False
TiNi15P4,True
TiNi19P5,True
TiNi3,False
TiNi7P2,True
TiNi9,False
TiSi4,True
U20.6Si20.6Pd58.8,True
V10Co76.5B13.5,True
V15Co72.25B12.75,True
V15Fe69B16,True
V15Fe71B14,True
V15Fe73B12,False
V25Co63.75B11.25,True
V3Fe15B2,False
V4(Fe25B7)3,True
V5(Fe13B2)3,True
V5(Fe14B)3,False
V5Co17B3,True
V5Co80.75B14.25,True
V5Fe37B8,True
V5Fe38B7,True
V5Fe41B4,False
V5Fe43B2,False
V5Fe79B16,True
V5Fe81B14,True
V5Fe83B12,True
V5Fe87B8,False
V5Fe89B6,False
V5Fe91B4,False
V7Fe76P17,True
V7Fe79B14,True
V9Fe74P17,True
VFe15B4,True
VFe17B2,False
VFe39B10,True
VFe8B,False
Y(CoB)2,True
Y(Mg23Cu10)3,True
Y(Mg28Cu5)3,False
Y(Mg2Ag)3,True
Y(Mg2Cu)3,True
Y(Mg2Ni)3,True
Y(MgAg)2,True
Y(MgCu)2,True
Y(MgNi)2,False
Y10(Al29Ni)3,True
Y10Mg89Cu,False
Y11Al5Ni4,True
Y11Al89,True
Y12.5Mg77.5Mn10,False
Y12.5Mg87.5,False
Y12Al5Cu8,True
Y12Mg5Cu8,True
Y13Al82Ni5,True
Y13Al87,True
Y15Mg48Cu37,True
Y15Mg81Mn4,False
Y15Mg83Mn2,False
Y15Mg84Cu,True
Y2(Al5Ni)3,True
Y2(Mg5Cu)3,True
Y2(Mg5Ni)3,True
Y2.5Mg87.5Mn10,False
Y2.5Mg89.5Mn8,False
Y2.5Mg91.5Mn6,True
Y2.5Mg93.5Mn4,False
Y2.5Mg95.5Mn2,False
Y20Mg79Cu,False
Y21Al15Cu14,True
Y27Al5Cu18,True
Y2Al17Ni,True
Y2Al23,True
Y2Al5Ni3,True
Y2Al7Ni,False
Y2Mg13Ag5,True
Y2Mg13Cu5,True
Y2Mg13Ni5,True
Y2Mg17Ag,False
Y2Mg17Cu,True
Y2Mg17Ni,True
Y2Mg2Ag,True
Y2Mg3Ag5,True
Y2Mg5Ag3,True
Y2Mg5Cu3,True
Y2Mg5Ni3,True
Y2Mg7Ag,True
Y2Mg7Cu,True
Y2Mg7Ni,False
Y2MgAg2,False
Y2MgCu2,False
Y2MgNi2,True
Y3(Al10Cu)2,True
Y3(Mg10Cu)2,True
Y3Al12Ni5,True
Y3Al13Ni4,True
Y3Al14Ni3,True
Y3Al15Ni2,True
Y3Al16Ni,False
Y3Al17,True
Y3Al22,True
Y3Al87Ni10,True
Y3Al88Ni9,True
Y3Cu2,True
Y3Mg11Ag6,True
Y3Mg12Ag5,True
Y3Mg12Cu5,True
Y3Mg12Ni5,True
Y3Mg13Ni4,True
Y3Mg14Cu3,True
Y3Mg14Ni3,True
Y3Mg15Cu2,True
Y3Mg15Ni2,True
Y3Mg16Ag,True
Y3Mg16Ni,False
Y3Mg17,True
Y3Mg2Ag5,False
Y3Mg3Ag4,True
Y3Mg3Cu4,True
Y3Mg3Ni4,True
Y3Mg4Ag3,True
Y3Mg4Cu3,True
Y3Mg4Ni3,True
Y3Mg5Ag2,True
Y3Mg5Cu2,True
Y3Mg5Ni2,True
Y3Mg6Ag,True
Y3Mg6Cu,False
Y3MgAg,False
Y4(MgAg)3,True
Y4(MgCu)3,False
Y4Al11Ni5,True
Y4Al13Ni3,False
Y4Al15Ni,False
Y4Mg13Ni3,True
Y4Mg15Cu,False
Y4Mg21,True
Y4Mg5Ag,False
Y5(Mg14Mn)3,True
Y51Al15Cu34,True
Y57Al5Cu38,True
Y5Al41Ni4,True
Y5Mg13Cu2,True
Y5Mg2Ag3,False
Y5Mg3Ag2,True
Y5Mg41Mn4,False
Y5Mg43Mn2,True
Y5Mg44Mn,True
Y5Mg87Mn8,True
Y5Mg89Mn6,True
Y5Mg91Mn4,True
Y5Mg93Mn2,False
Y6Mg13Cu,False
Y6Mg15Cu4,True
Y6Mg43Mn,True
Y7(Al26Ni5)3,True
Y7.5Mg82.5Mn10,False
Y7.5Mg84.5Mn8,False
Y7.5Mg86.5Mn6,True
Y7.5Mg88.5Mn4,True
Y7.5Mg90.5Mn2,False
Y7Al43,True
Y8Al87Ni5,True
Y9(Mg5Cu3)2,True
Y9Al85Cu6,True
Y9Al91,True
YAl15Ni4,False
YAl16Ni3,True
YAl17Ni2,True
YAl18Ni,True
YAl3Ni,True
YAl44Ni5,True
YAl7Ni2,True
YAl8Ni,True
YAl9,True
YMg11Cu8,True
YMg13Ni6,True
YMg14Ag5,True
YMg14Cu5,True
YMg15Ni4,True
YMg16Ag3,True
YMg16Cu3,True
YMg16Mn3,False
YMg16Ni3,True
YMg17Ag2,False
YMg17Cu2,True
YMg17Ni2,True
YMg18Ag,False
YMg18Cu,False
YMg18Ni,False
YMg19,False
YMg3,False
YMg3Ag,True
YMg3Cu,True
YMg3Ni,True
YMg4,False
YMg4Ag5,False
YMg59Cu40,True
YMg5Ag4,True
YMg5Ni4,False
YMg79Cu20,True
YMg7Ag2,True
YMg7Cu2,True
YMg7Ni2,True
YMg89Cu10,False
YMg8Ag,True
YMg8Cu,True
YMg8Ni,True
YMg9,False
YMgAg3,False
Yb11Cu39,True
Yb18Cu7,True
Yb20.22Ce25.73Cu54.05,True
Yb28.42Ce20.56Cu51.02,True
Yb9Cu41,True
Zn29Cu70Pb,True
Zr(Al2Ni)3,True
Zr(AlNi)2,False
Zr(AlNi2)3,False
Zr(CrCo2)3,True
Zr(CuNi)2,False
Zr(Fe2Co)3,True
Zr(Fe5B)4,True
Zr(FeCo2)3,True
Zr10(Fe7Co3)9,True
Zr10(Fe7Ni3)9,True
Zr10(Fe9Co)9,True
Zr10(Fe9Ni)9,True
Zr10(FeNi9)9,True
Zr10.2V10.6Co79.2,True
Zr10.4Cr10.6Co79,True
Zr10.5Co79.5Mo10,True
Zr10.5Co80Mo9.5,True
Zr10.8Cr11.2Co78,True
Zr10Al0.018Fe89.982,True
Zr10Al0.036Fe89.964,True
Zr10Al0.054Fe89.946,True
Zr10Al0.09Fe89.91,True
Zr10Al22.5Fe67.5,True
Zr10Al3Ni7,True
Zr10AlNi9,True
Zr10Cr17.1Co72.9,True
Zr10Cr17Fe73,True
Zr10Cr3Ni7,True
Zr10Cr7Fe83,True
Zr10Cu7Ni3,True
Zr10Cu9B,True
Zr10Fe22.5Co67.5,True
Zr10Fe67.5Co22.5,True
Zr10Fe76.5Ni13.5,True
Zr10Fe89.91Ge0.09,True
Zr10Fe89.91Si0.09,True
Zr10Fe89.946Ge0.054,True
Zr10Fe89.946Si0.054,True
Zr10Fe89.964Ge0.036,True
Zr10Fe89.964Si0.036,True
Zr10Fe89.982Ge0.018,True
Zr10Fe89.982Si0.018,True
Zr10Ni73B17,True
Zr10Ti3Si7,True
Zr10Ti4Cu11,True
Zr10Ti7Si3,True
Zr10V0.018Fe89.982,True
Zr10V0.036Fe89.964,True
Zr10V0.054Fe89.946,True
Zr10V0.09Fe89.91,True
Zr11(Al2Ni)3,True
Zr11(AlNi2)3,True
Zr11(Cu2Ni)3,True
Zr11(CuNi2)3,True
Zr11(Nb2Ge)3,True
Zr11(Nb2Si)3,True
Zr11(Ta2Si)3,True
Zr11(Ti2Si)3,True
Zr11(TiSi2)3,True
Zr11(V2Si)3,True
Zr11.2Co78Mo10.8,True
Zr11.2Co82.2W6.6,True
Zr11.4Cr11.6Co77,True
Zr11.5Co74.5W14,True
Zr11.5Fe84B4.5,True
Zr11Al2Ni7,True
Zr11Al4Cu5,True
Zr11Al4Ni5,True
Zr11Al57Ni32,True
Zr11Al5Co4,True
Zr11Al5Ni4,True
Zr11AlNi8,True
Zr11Be7Nb2,True
Zr11Be9,True
Zr11Cu14,True
Zr11Cu5Ni4,True
Zr11Cu7B2,True
Zr11Cu8B,True
Zr11Fe89,True
Zr11Nb8Si,False
Zr11Ti22Cu17,False
Zr11Ti4Si5,True
Zr11Ti5Si4,True
Zr12.2V12Co75.8,True
Zr12.5Co74.5Mo13,True
Zr12.5Co80.5W7,True
Zr12Al3Cu5,True
Zr12Al3Ni5,True
Zr12Al5Ni3,True
Zr12Al7Ni,False
Zr12Al8Ni5,True
Zr12AlNi7,True
Zr12Be5Nb3,False
Zr12Be7Nb,True
Zr12Cr12.6Co75.4,True
Zr12Cr3Ni5,True
Zr12Cu3Ni5,True
Zr12Cu5Ni3,True
Zr12Cu7B,True
Zr12Fe75B13,True
Zr12Fe83B5,True
Zr12Fe85B3,True
Zr12Ti23Si65,True
Zr12Ti3Si5,True
Zr12Ti5Si3,True
Zr12V15Ni23,True
Zr13(Al19Ni10)3,True
Zr13(Al2Ni)4,True
Zr13(Ti4Si25)3,True
Zr13(TiSi5)2,True
Zr13Al2Cu5,True
Zr13Al2Ni5,True
Zr13Al3Cu4,True
Zr13Al3Ni4,True
Zr13Al4Cu3,True
Zr13Al4Ni3,True
Zr13Al5Ni2,True
Zr13AlCu6,True
Zr13AlNi6,True
Zr13Be4Nb3,False
Zr13Be5Nb2,False
Zr13Be6Nb,True
Zr13Be7,True
Zr13Co5Pd2,True
Zr13Co6Pd,True
Zr13Co74W13,True
Zr13Cr4Si3,True
Zr13Cu5B2,True
Zr13Cu6B,True
Zr13Fe85B2,True
Zr13Fe87,False
Zr13Ge3Mo4,True
Zr13Nb4Ge3,True
Zr13Nb4Si3,True
Zr13Nb6Si,False
Zr13Si3Mo4,True
Zr13Ta4Ge3,True
Zr13Ta4Si3,True
Zr13Ti3Si4,True
Zr13Ti4Ge3,True
Zr13Ti4Si3,True
Zr13V10Ni27,True
Zr13V2Ni5,True
Zr13V4Ge3,True
Zr13V4Si3,True
Zr14(Al5Ni7)3,True
Zr14(AlFe)3,True
Zr14(AlNi)3,True
Zr14(AlNi3)9,True
Zr14(CrNi)3,True
Zr14(MnAl)3,True
Zr14(SiMo)3,True
Zr14(TiSi)3,True
Zr14.5Co65.5Mo20,True
Zr14.5V18Co67.5,True
Zr14.8V16Co69.2,True
Zr14Al11Ni25,True
Zr14Al13Ni23,True
Zr14Al5Ni,True
Zr14AlNi5,True
Zr14Cu5B,True
Zr14Ni7B4,True
Zr15(Ni3B2)2,True
Zr15(Ni4B)2,True
Zr15.2V12Co72.8,True
Zr15.4Co68.6Mo16,True
Zr15.5V10Co74.5,True
Zr15.6Co76.4W8,True
Zr15.7Co70.3Mo14,True
Zr15.7V8Co76.3,True
Zr15.8Co78.2W6,True
Zr15Al17Ni18,True
Zr15Al2Ni3,True
Zr15Al3Ni2,True
Zr15Al3Ni32,True
Zr15Al57Ni28,True
Zr15Al7Ni3,True
Zr15AlNi4,True
Zr15Co67Mo18,True
Zr15Cr2Si3,True
Zr15Cu4B,True
Zr15Cu4Ni,False
Zr15CuNi4,False
Zr15Fe2Si3,True
Zr15Fe72B13,True
Zr15Fe82B3,False
Zr15Ge3Mo2,True
Zr15Nb2Ge3,True
Zr15Nb2Si3,True
Zr15Ni9B,True
Zr15Si302,True
Zr15Si3Mo2,True
Zr15Si3Ru2,True
Zr15Ta2Si3,True
Zr15Ti2Si3,True
Zr15Ti3Si2,True
Zr15Ti4Si,True
Zr15V14Co71,True
Zr15V2Ge3,True
Zr15V2Si3,True
Zr16(AlNi)17,True
Zr16(Co11B)7,True
Zr16.3Co75.7Mo8,True
Zr16.3Co79.7Mo4,True
Zr16.5Co77.5Mo6,True
Zr16.5Cr16Co67.5,True
Zr16Al3Ni,True
Zr16AlNi3,True
Zr16AlNi33,True
Zr16Co71B13,True
Zr16Cu3B,True
Zr16Ni9,True
Zr16Si3Mo,True
Zr16Ti3Si,True
Zr16TiSi3,True
Zr17(Al6Ni5)3,True
Zr17(Ni3P)2,True
Zr17(SiNi3)2,True
Zr17.5Cr10Co72.5,True
Zr17.5Cr4Co78.5,True
Zr17.5Cr6Co76.5,True
Zr17.5Cr8Co74.5,True
Zr17.5Cu80B2.5,True
Zr17Al2Ni,False
Zr17Al57Ni26,True
Zr17Al59Ni24,True
Zr17Al65Ni18,True
Zr17AlNi2,True
Zr17Cr12Co71,True
Zr17Cr14Co69,True
Zr17Cr2Co81,True
Zr17Ge3,True
Zr17Si3,True
Zr17Ti13Si20,True
Zr17Ti3,True
Zr17Ti8Cu75,False
Zr18Cu7,False
Zr18Ni6P,True
Zr18Ni7,True
Zr18SiNi6,True
Zr18Ti35Cu47,True
Zr19Cu31,True
Zr19Fe6,True
Zr19Ti11Si70,True
Zr2(AlNi5)3,False
Zr2(CrCo5)3,True
Zr2(CrFe5)3,True
Zr2(Fe5B)3,True
Zr2(FeCo)9,True
Zr2(Ti5Si)3,True
Zr2(TiSi5)3,True
Zr2.5Nb8.5Co89,True
Zr21(AlNi)2,True
Zr21Al17Ni12,True
Zr21AlNi3,True
Zr21Cu28P,True
Zr21Nb22Cu57,True
Zr21Ti24Si55,True
Zr21Ti4Si25,True
Zr22.5Cu75B2.5,False
Zr22Ti13Si15,True
Zr23Al17Ni10,True
Zr23Nb20Cu57,True
Zr23Ti5Cu22,True
Zr23V30Ni47,True
Zr24.5V25Ni50.5,True
Zr24Cu75B,False
Zr27.5Cu70B2.5,True
Zr27Cu23,False
Zr27V20Ni53,True
Zr28(Nb5Cu19)3,True
Zr28.8Nb33Cu38.2,True
Zr28Al15Ni7,True
Zr28Ti41Cu31,False
Zr29Al11Ni60,True
Zr29Al13Ni58,True
Zr29Al33Ni38,True
Zr29Al9Ni62,True
Zr29Cu70B,True
Zr29V10Ni11,True
Zr2Al16Ni7,True
Zr2Al17Ni6,True
Zr2Al21Ni2,True
Zr2Al2Ni,False
Zr2Al3Ni5,False
Zr2Al41Ni7,True
Zr2Al43Ni5,True
Zr2Al5Ni3,False
Zr2Al7Ni,False
Zr2Al83Ni15,False
Zr2Al89Ni9,True
Zr2AlCo17,True
Zr2AlNi,True
Zr2AlNi17,True
Zr2AlNi2,True
Zr2AlNi7,False
Zr2Co13B5,True
Zr2Co17B,True
Zr2Co17Mo,True
Zr2Co17Ni,True
Zr2Co17Si,True
Zr2Co17W,True
Zr2Cr5Co13,True
Zr2Cr5Fe13,True
Zr2CrCo17,True
Zr2Cu2Ni,True
Zr2Cu3,True
Zr2Cu3Ni5,False
Zr2Cu5Ni3,False
Zr2Cu7Ni,False
Zr2CuNi,True
Zr2CuNi2,True
Zr2Fe17B,True
Zr2Fe18B5,True
Zr2Fe20B3,True
Zr2Fe22B,True
Zr2Fe23,True
Zr2Fe83B15,True
Zr2FeCo17,True
Zr2FeCu2,True
Zr2Mn17Co,True
Zr2Ni3,True
Zr2Ti3Cu5,True
Zr2Ti3Ni5,True
Zr2TiSi,True
Zr2TiSi2,True
Zr2V2Co21,True
Zr2VCo17,True
Zr2VCo22,True
Zr2VNi2,True
Zr3(Fe10B)2,True
Zr30.1Nb30Cu39.9,True
Zr30Ni17B3,True
Zr30Ni19B,True
Zr31(Ti3Si20)3,True
Zr31Ti4Si15,True
Zr32.3Nb25Cu42.7,True
Zr32.5Cu65B2.5,True
Zr33Al13Ni4,True
Zr33Al35Ni32,True
Zr33Nb10Cu57,True
Zr33Ni67,True
Zr33Ti12Si5,True
Zr34.4Nb20Cu45.6,True
Zr34Fe11Si5,True
Zr35(Ni4P)3,True
Zr35(SiNi4)3,True
Zr35Al13Ni2,True
Zr35Fe11B4,True
Zr35Fe14Ir,True
Zr35Fe14Pd,True
Zr35Fe14Rh,True
Zr35Fe14Ru,True
Zr35Ti11Cu54,True
Zr36.6Nb15Cu48.4,True
Zr36Ti9Si55,True
Zr37.5Cu55B7.5,True
Zr37.5Cu60B2.5,True
Zr37.5Sc37.5Fe25,True
Zr37Al12Ni,True
Zr37Ni12P,True
Zr37Ni63,True
Zr37SiNi12,True
Zr38.7Nb10Cu51.3,True
Zr38Al11Ni,True
Zr38Nb5Cu57,True
Zr38V25Ni37,True
Zr39Al10Ni,True
Zr39Al35Ni26,True
Zr39Cu60B,True
Zr39Ti11,True
Zr39Ti26Si35,True
Zr3Al,False
Zr3Al11Ni6,False
Zr3Al13Ni4,True
Zr3Al14Ni3,False
Zr3Al2Ni5,True
Zr3Al38Ni9,True
Zr3Al3Ni4,True
Zr3Al42Ni5,True
Zr3Al4Ni3,False
Zr3Al5Ni2,False
Zr3Al6Ni,False
Zr3Al87Ni10,True
Zr3AlNi,True
Zr3AlNi6,True
Zr3Be2,True
Zr3BeNb,False
Zr3Co15W2,True
Zr3Co17,True
Zr3Co41W6,True
Zr3Co44Mo3,True
Zr3Cr5Co42,True
Zr3Cr6Co41,True
Zr3Cr7Co40,True
Zr3Cu2,True
Zr3Cu2Ni5,True
Zr3Cu3Ni4,True
Zr3Cu4Ni3,True
Zr3Cu5Ni2,True
Zr3Cu6Ni,True
Zr3Cu7,True
Zr3CuNi,True
Zr3CuNi6,True
Zr3Fe15B2,True
Zr3Fe16B,True
Zr3Fe17,True
Zr3Fe22,True
Zr3Fe39B8,True
Zr3Fe40B7,True
Zr3Fe45B2,True
Zr3Fe4Si13,True
Zr3Fe75B22,True
Zr3Fe78B19,True
Zr3Fe80B17,True
Zr3Fe82B15,True
Zr3Fe87B10,True
Zr3Fe90B7,False
Zr3Fe93B4,False
Zr3Nb13Si4,True
Zr3Nb14Si3,True
Zr3Nb5Si2,False
Zr3Ni2,True
Zr3Ni7,True
Zr3Ti14Si3,True
Zr3Ti22Si75,True
Zr3Ti2Si5,True
Zr3Ti3Be4,True
Zr3Ti3Cu4,True
Zr3Ti3Si14,True
Zr3Ti4Cu13,True
Zr3Ti4Si13,True
Zr3Ti5Cu12,True
Zr3Ti7Si40,True
Zr3TiSi,True
Zr3VNi6,True
Zr4(AlNi)3,True
Zr4(Co6Mo)3,True
Zr4(CuNi)3,True
Zr4(Fe25B7)3,True
Zr4(Ti2Si5)3,True
Zr4.5Fe92B3.5,True
Zr40(FeCu19)3,True
Zr40(Ti7Cu13)3,True
Zr40.9Nb5Cu54.1,True
Zr40Al9Ni,True
Zr40Fe7Cu53,True
Zr40FeCu59,True
Zr40Ni59Pd,True
Zr41Al7Ni2,True
Zr41Ni9,True
Zr42.5Cu50B7.5,True
Zr42.5Cu55B2.5,True
Zr42.6Nb1Cu56.4,True
Zr42AlNi7,True
Zr42NbCu57,True
Zr43Nb40Si17,True
Zr44Ti17Cu39,True
Zr45(Al3Ni2)11,True
Zr45Co54Pd,True
Zr46.9Fe30Ni23.1,True
Zr46.9Mn30Ni23.1,True
Zr47.5Cu50B2.5,True
Zr47Nb40Si13,True
Zr47Ti8Si45,True
Zr48Al25Ni27,True
Zr49Cu50B,True
Zr49Nb40Si11,True
Zr49Ni49P2,True
Zr4Al,False
Zr4Al31Ni15,True
Zr4Al33Ni13,True
Zr4Al35Ni11,True
Zr4Al41Ni5,False
Zr4Al5Ni,False
Zr4AlNi5,True
Zr4Be,False
Zr4Co17B4,True
Zr4Co20W,True
Zr4Co21,True
Zr4Co45Mo,True
Zr4CrNi5,True
Zr4Cu5Ni,True
Zr4CuNi5,True
Zr4Fe35B11,True
Zr4Fe39B7,True
Zr4Fe41B5,True
Zr4Fe45B,True
Zr4FeCu5,True
Zr4Ni,True
Zr4Ti,True
Zr4Ti11Si35,True
Zr4Ti13Si3,True
Zr4Ti3Si13,True
Zr4Ti5Cu11,True
Zr4VCo20,True
Zr5(Al13Ni2)3,True
Zr5(Co14W)3,True
Zr5(CrFe14)3,True
Zr5(Fe13B2)3,True
Zr5(Fe14B)3,True
Zr5(Fe2Co3)9,True
Zr5(Fe2Ni3)9,True
Zr5(Fe3Co2)9,True
Zr5(Fe3Ni2)9,True
Zr5(Fe4Co)9,True
Zr5(Fe4Ni)9,True
Zr5(FeCo4)9,True
Zr5(FeNi4)9,True
Zr5(Nb4Ge)3,True
Zr5(Nb4Si)3,True
Zr5(Ti4Si)3,True
Zr5(TiSi14)3,False
Zr5(TiSi4)3,True
Zr5.2Co74.8Mo20,True
Zr5.2Co84.8Mo10,True
Zr5.2Co84.8W10,True
Zr5.2Co86.8W8,True
Zr5.5Co86.5Mo8,True
Zr5.5Co88.5W6,True
Zr5.5Fe80B14.5,True
Zr5.5Fe92B2.5,True
Zr50.25Fe25Ni24.75,True
Zr50.25Mn25Ni24.75,True
Zr50.25Ti25Ni24.75,True
Zr50.25V25Ni24.75,True
Zr51.2Al20Ni28.8,True
Zr51Nb40Si9,True
Zr51V20Ni29,True
Zr51V25Ni24,True
Zr52.5Cu45B2.5,True
Zr53.2Fe16.8B30,True
Zr53.6Co20Ni26.4,True
Zr53.6Cr20Ni26.4,True
Zr53.6Cu20Ni26.4,True
Zr53.6Fe20Ni26.4,True
Zr53.6Mn20Ni26.4,True
Zr53.6Ti20Ni26.4,True
Zr53.6V20Ni26.4,True
Zr53Nb30Si17,True
Zr53Nb40Si7,False
Zr54.4Al15Ni30.6,True
Zr56.95Co15Ni28.05,True
Zr56.95Cr15Ni28.05,True
Zr56.95Cu15Ni28.05,True
Zr56.95Fe15Ni28.05,True
Zr56.95Mn15Ni28.05,True
Zr56.95Ti15Ni28.05,True
Zr56.95V15Ni28.05,True
Zr57.5Cu35B7.5,True
Zr57.5Cu40B2.5,True
Zr57.6Al10Ni32.4,True
Zr57Fe18B25,True
Zr57Nb30Si13,True
Zr57Ti8Si35,True
Zr59Cu40B,True
Zr59Nb30Si11,False
Zr5Al29Ni16,True
Zr5Al2Ni3,True
Zr5Al3Ni2,True
Zr5Al4Ni,False
Zr5Al79Ni16,True
Zr5Al82Ni13,True
Zr5Al86Ni9,True
Zr5Al87.5Ni7.5,False
Zr5Al88Ni7,True
Zr5AlCo44,True
Zr5AlNi4,True
Zr5AlNi44,True
Zr5Co37B8,True
Zr5Co3Ni2,True
Zr5Co43B2,True
Zr5Co44B,True
Zr5Co44Ni,True
Zr5Co44Si,True
Zr5Co77Mo18,True
Zr5Co79Mo16,True
Zr5Co81Mo14,True
Zr5Co83Mo12,True
Zr5Cr2Fe43,True
Zr5Cr4Fe41,True
Zr5CrFe44,True
Zr5Cu14B,True
Zr5Cu2Ni3,True
Zr5Cu3Ni2,True
Zr5Cu4Ni,True
Zr5CuNi4,True
Zr5Fe34B11,True
Zr5Fe41B4,True
Zr5Fe43B2,True
Zr5Fe43Co2,True
Zr5Fe44B,True
Zr5Fe73B22,True
Zr5Fe78B17,True
Zr5Fe82B13,True
Zr5Fe84B11,True
Zr5Fe86B9,True
Zr5Fe88B7,False
